"AREA_HA","CODIGO_VER","COD_DPTO","DESCRIPCIO","DPTOMPIO","FUENTE","NOMBRE_VER","NOMB_MPIO","NOM_DEP","OBJECTID","OBSERVACIO","SEUDONIMOS","VIGENCIA","cat","MOD2015A","MOD2015B","MOD2016A","MOD2016B","MOD2017A","MOD2017B","MOD2018A"
2604.99610812,18029017,18,"NULL",18029,"ESRI","ARANZASU","ALBANIA","CAQUETÁ",13020,"",1,"INDF",12857,25.9319553940857,26.3761883527311,28.3689433267786,26.1472351270375,26.5714619932618,26.6777692643533,26.8493737650502
2076.94469971,18150000,18,"EMPALMADO A LIMITE OFICIAL",18150,"EOT","LA REFORMA","CARTAGENA DEL CHAIRÁ","CAQUETÁ",12956,"",1,"INDF",12793,25.9377016619794,25.8111322087438,26.9193991187477,25.6123566816698,25.3958548605031,25.0659657562776,26.1374593221765
653.349025276,18256041,18,"NULL",18256,"ESRI","SIN DEFINIR","EL PAUJÍL","CAQUETÁ",12684,"",1,"INDF",12521,23.6737128302752,24.1524734721764,25.7674146432113,23.8697868965698,23.87602472123,23.4915098062859,24.431643668637
1701.02453625,18460057,18,"NULL",18460,"ESRI","SIN DEFINIR","MILÁN","CAQUETÁ",12549,"",1,"INDF",12386,26.5000365474662,26.3534042913206,28.1856053231837,26.20104232972,25.4685684728949,25.825387442694,26.615046420539
1570.43185997,18592112,18,"NULL",18592,"REGIONAL","LAS VASIJAS","PUERTO RICO","CAQUETÁ",12361,"",1,"INDF",12198,22.0293415856036,22.18043689905,23.7169525743011,22.1732005747466,21.9639028619011,21.6055724645011,22.8935356936651
70095.7480765,18753003,18,"NULL",18753,"EOT","LA ESTRELLA","SAN VICENTE DEL CAGUÁN","CAQUETÁ",12152,"",1,"INDF",11992,24.588822774838,24.8280328013013,26.0537222684045,24.6229465532493,24.5020619748118,24.0222333281109,25.2531405658598
3096.6638373,18756064,18,"NULL",18756,"ESRI - DEFENSORIA - DANE","LA GRAN VIA","SOLANO","CAQUETÁ",11986,"",1,"INDF",11827,25.3739552550428,25.3476313276076,26.478016188035,25.6037331889125,25.3395187179224,25.1436608454764,26.1303085637082
325.043847533,85136001,85,"NULL",85136,"ALCALDIA MUNICIPAL","ARENAL","LA SALINA","CASANARE",4059,"",1,"1999",3980,25.3739552550428,25.3476313276076,26.478016188035,25.6037331889125,25.3395187179224,25.1436608454764,26.1303085637082
8188.08894729,85001023,85,"NULL",85001,"POT","EL MANGO","YOPAL","CASANARE",3841,"",1,"2003",3762,27.5484136587928,26.6403778662089,28.506810668451,25.586019485556,26.6038026979203,26.1669238289288,26.8534889622186
7910.44076103,85125029,85,"NULL",85125,"EOT 2000 Y CORPORINOQUIA","LA FLORIDA","HATO COROZAL","CASANARE",3999,"",1,"2005",3920,27.859164686056,26.8259802176571,28.2937315352177,26.3643704316287,26.9482834840125,26.3387363430585,26.9974076259688
2481.12056062,85225011,85,"NULL",85225,"POT","COREA","NUNCHÍA","CASANARE",4116,"",1,"2006",4036,27.4662513043849,26.7114482709424,28.8837458899956,25.645975097029,27.1486611792177,26.3157839972765,27.6448275974846
5377.768913,85162016,85,"NULL",85162,"POT","PALO NEGRO","MONTERREY","CASANARE",4095,"",1,"2009",4015,26.0383120754719,26.2476207493923,27.9352381272627,25.3195456565954,25.7352509315083,25.4115707221893,26.756404178349
2608.35156729,85263005,85,"NULL",85263,"AJUSTE EOT 2006","BRISAS DE PAUTO","PORE","CASANARE",4240,"",1,"2009",4159,27.2395153361796,26.7459062110279,29.0323730219702,25.8635368145666,27.1167367314529,26.1468516299528,27.4785892910257
8398.30392037,85315009,85,"NULL",85315,"REVISIÓN Y AJUSTE EOT 2007","SINAI","SÁCAMA","CASANARE",4296,"",1,"2009",4215,18.0230729798593,19.0270481273632,19.9508759282688,18.7370634179999,18.7076192590845,18.7333874861169,18.6927079638212
3460.96032493,85250036,85,"NULL",85250,"PLANEACION NACIONAL","MANIROTES","PAZ DE ARIPORO","CASANARE",4187,"",1,"2010",4106,28.4818408972194,27.3056992383057,28.9407055222693,26.8323756264224,27.2973518292178,26.9458345486962,27.6654353605457
7827.48019548,85300008,85,"NULL",85300,"POT","NUEVA ZELANDIA","SABANALARGA","CASANARE",4280,"",1,"2011",4199,25.2967386429804,25.5733269722042,27.3796149170292,24.7514109855137,25.1241668655023,24.8510539945239,26.2841082965483
2325.39803463,85430001,85,"CON CENTRO POBLADO",85430,"AJUSTE EOT 2006","ARAGUANEY - BOCAS DEL PAUTO","TRINIDAD","CASANARE",4429,"",1,"2011",4348,28.2704125976492,27.047477573334,28.7306827965188,26.5827266432378,27.0774250909406,26.8508342290983,27.6175442669446
