"AREA_HA","CODIGO_VER","COD_DPTO","DESCRIPCIO","DPTOMPIO","FUENTE","NOMBRE_VER","NOMB_MPIO","NOM_DEP","OBJECTID","OBSERVACIO","SEUDONIMOS","VIGENCIA","cat","SEMESTRE","TMEAN"
170.541071545,23855079,23,"NULL",23855,"TRABAJO EN CAMPO","PECHINDE BAJO","VALENCIA","CÓRDOBA",26331,"",1,"INDF",26068,"2018A",27.3518783789089
59844.6578541,94001011,94,"NULL",94001,"DEFENSORIA PUEBLO","CAÑO GUARIBEN","INÍRIDA","GUAINÍA",11290,"",1,"INDF",11142,"2015A",25.3800682540211
59844.6578541,94001011,94,"NULL",94001,"DEFENSORIA PUEBLO","CAÑO GUARIBEN","INÍRIDA","GUAINÍA",11290,"",1,"INDF",11142,"2015B",26.2703862738304
59844.6578541,94001011,94,"NULL",94001,"DEFENSORIA PUEBLO","CAÑO GUARIBEN","INÍRIDA","GUAINÍA",11290,"",1,"INDF",11142,"2016A",27.1205485178793
59844.6578541,94001011,94,"NULL",94001,"DEFENSORIA PUEBLO","CAÑO GUARIBEN","INÍRIDA","GUAINÍA",11290,"",1,"INDF",11142,"2016B",25.6377114910538
59844.6578541,94001011,94,"NULL",94001,"DEFENSORIA PUEBLO","CAÑO GUARIBEN","INÍRIDA","GUAINÍA",11290,"",1,"INDF",11142,"2017A",25.8765900555295
59844.6578541,94001011,94,"NULL",94001,"DEFENSORIA PUEBLO","CAÑO GUARIBEN","INÍRIDA","GUAINÍA",11290,"",1,"INDF",11142,"2017B",25.3441518009788
59844.6578541,94001011,94,"NULL",94001,"DEFENSORIA PUEBLO","CAÑO GUARIBEN","INÍRIDA","GUAINÍA",11290,"",1,"INDF",11142,"2018A",26.5134656294436
9319.32305701,94343003,94,"NULL",94343,"DEFENSORIA PUEBLO","CHATARE","BARRANCO MINAS","GUAINÍA",11305,"",1,"INDF",11156,"2015A",24.9380802985863
9319.32305701,94343003,94,"NULL",94343,"DEFENSORIA PUEBLO","CHATARE","BARRANCO MINAS","GUAINÍA",11305,"",1,"INDF",11156,"2015B",25.6756365188959
9319.32305701,94343003,94,"NULL",94343,"DEFENSORIA PUEBLO","CHATARE","BARRANCO MINAS","GUAINÍA",11305,"",1,"INDF",11156,"2016A",26.5463319576929
9319.32305701,94343003,94,"NULL",94343,"DEFENSORIA PUEBLO","CHATARE","BARRANCO MINAS","GUAINÍA",11305,"",1,"INDF",11156,"2016B",25.4179046850261
9319.32305701,94343003,94,"NULL",94343,"DEFENSORIA PUEBLO","CHATARE","BARRANCO MINAS","GUAINÍA",11305,"",1,"INDF",11156,"2017A",25.3442680109458
9319.32305701,94343003,94,"NULL",94343,"DEFENSORIA PUEBLO","CHATARE","BARRANCO MINAS","GUAINÍA",11305,"",1,"INDF",11156,"2017B",25.1002541614201
9319.32305701,94343003,94,"NULL",94343,"DEFENSORIA PUEBLO","CHATARE","BARRANCO MINAS","GUAINÍA",11305,"",1,"INDF",11156,"2018A",25.9988364262951
15253.8471715,94663007,94,"NULL",94663,"DEFENSORIA PUEBLO","CARPINTERO PALOMAS","MAPIRIPANA","GUAINÍA",11314,"",1,"INDF",11164,"2015A",25.1296767631389
15253.8471715,94663007,94,"NULL",94663,"DEFENSORIA PUEBLO","CARPINTERO PALOMAS","MAPIRIPANA","GUAINÍA",11314,"",1,"INDF",11164,"2015B",25.5615790712887
15253.8471715,94663007,94,"NULL",94663,"DEFENSORIA PUEBLO","CARPINTERO PALOMAS","MAPIRIPANA","GUAINÍA",11314,"",1,"INDF",11164,"2016A",26.2363765544207
15253.8471715,94663007,94,"NULL",94663,"DEFENSORIA PUEBLO","CARPINTERO PALOMAS","MAPIRIPANA","GUAINÍA",11314,"",1,"INDF",11164,"2016B",25.6021424064638
15253.8471715,94663007,94,"NULL",94663,"DEFENSORIA PUEBLO","CARPINTERO PALOMAS","MAPIRIPANA","GUAINÍA",11314,"",1,"INDF",11164,"2017A",25.3538786715336
15253.8471715,94663007,94,"NULL",94663,"DEFENSORIA PUEBLO","CARPINTERO PALOMAS","MAPIRIPANA","GUAINÍA",11314,"",1,"INDF",11164,"2017B",25.022516390675
15253.8471715,94663007,94,"NULL",94663,"DEFENSORIA PUEBLO","CARPINTERO PALOMAS","MAPIRIPANA","GUAINÍA",11314,"",1,"INDF",11164,"2018A",25.9739877582333
292620.202873,94883000,94,"NULL",94883,"DEFENSORIA PUEBLO","SAN FELIPE","SAN FELIPE","GUAINÍA",34379,"",1,"INDF",33202,"2015A",25.4455198209491
292620.202873,94883000,94,"NULL",94883,"DEFENSORIA PUEBLO","SAN FELIPE","SAN FELIPE","GUAINÍA",34379,"",1,"INDF",33202,"2015B",25.9274617049311
292620.202873,94883000,94,"NULL",94883,"DEFENSORIA PUEBLO","SAN FELIPE","SAN FELIPE","GUAINÍA",34379,"",1,"INDF",33202,"2016A",26.3184609924611
292620.202873,94883000,94,"NULL",94883,"DEFENSORIA PUEBLO","SAN FELIPE","SAN FELIPE","GUAINÍA",34379,"",1,"INDF",33202,"2016B",25.9287720714359
292620.202873,94883000,94,"NULL",94883,"DEFENSORIA PUEBLO","SAN FELIPE","SAN FELIPE","GUAINÍA",34379,"",1,"INDF",33202,"2017A",25.4951708096179
292620.202873,94883000,94,"NULL",94883,"DEFENSORIA PUEBLO","SAN FELIPE","SAN FELIPE","GUAINÍA",34379,"",1,"INDF",33202,"2017B",25.4961181743086
292620.202873,94883000,94,"NULL",94883,"DEFENSORIA PUEBLO","SAN FELIPE","SAN FELIPE","GUAINÍA",34379,"",1,"INDF",33202,"2018A",26.5111727917182
1148976.64208,94884000,94,"NULL",94884,"DEFENSORIA PUEBLO","PUERTO COLOMBIA","PUERTO COLOMBIA","GUAINÍA",34380,"",1,"INDF",33203,"2015A",25.2599981137789
1148976.64208,94884000,94,"NULL",94884,"DEFENSORIA PUEBLO","PUERTO COLOMBIA","PUERTO COLOMBIA","GUAINÍA",34380,"",1,"INDF",33203,"2015B",25.898892348218
1148976.64208,94884000,94,"NULL",94884,"DEFENSORIA PUEBLO","PUERTO COLOMBIA","PUERTO COLOMBIA","GUAINÍA",34380,"",1,"INDF",33203,"2016A",26.4599852911144
1148976.64208,94884000,94,"NULL",94884,"DEFENSORIA PUEBLO","PUERTO COLOMBIA","PUERTO COLOMBIA","GUAINÍA",34380,"",1,"INDF",33203,"2016B",25.9357428601085
1148976.64208,94884000,94,"NULL",94884,"DEFENSORIA PUEBLO","PUERTO COLOMBIA","PUERTO COLOMBIA","GUAINÍA",34380,"",1,"INDF",33203,"2017A",25.8078727804238
1148976.64208,94884000,94,"NULL",94884,"DEFENSORIA PUEBLO","PUERTO COLOMBIA","PUERTO COLOMBIA","GUAINÍA",34380,"",1,"INDF",33203,"2017B",25.2233836790694
1148976.64208,94884000,94,"NULL",94884,"DEFENSORIA PUEBLO","PUERTO COLOMBIA","PUERTO COLOMBIA","GUAINÍA",34380,"",1,"INDF",33203,"2018A",26.0178861037333
117882.652746,94885000,94,"NULL",94885,"DEFENSORIA PUEBLO","LA GUADALUPE","LA GUADALUPE","GUAINÍA",34381,"",1,"INDF",33204,"2015A",26.343676994475
117882.652746,94885000,94,"NULL",94885,"DEFENSORIA PUEBLO","LA GUADALUPE","LA GUADALUPE","GUAINÍA",34381,"",1,"INDF",33204,"2015B",26.4525108247338
117882.652746,94885000,94,"NULL",94885,"DEFENSORIA PUEBLO","LA GUADALUPE","LA GUADALUPE","GUAINÍA",34381,"",1,"INDF",33204,"2016A",26.2641529106376
117882.652746,94885000,94,"NULL",94885,"DEFENSORIA PUEBLO","LA GUADALUPE","LA GUADALUPE","GUAINÍA",34381,"",1,"INDF",33204,"2016B",25.4657379398091
117882.652746,94885000,94,"NULL",94885,"DEFENSORIA PUEBLO","LA GUADALUPE","LA GUADALUPE","GUAINÍA",34381,"",1,"INDF",33204,"2017A",25.9230388084159
117882.652746,94885000,94,"NULL",94885,"DEFENSORIA PUEBLO","LA GUADALUPE","LA GUADALUPE","GUAINÍA",34381,"",1,"INDF",33204,"2017B",25.0127942444747
117882.652746,94885000,94,"NULL",94885,"DEFENSORIA PUEBLO","LA GUADALUPE","LA GUADALUPE","GUAINÍA",34381,"",1,"INDF",33204,"2018A",27.0169427483728
233527.464968,94886000,94,"NULL",94886,"DEFENSORIA PUEBLO","CACAHUAL","CACAHUAL","GUAINÍA",34382,"",1,"INDF",33205,"2015A",26.4317285293517
233527.464968,94886000,94,"NULL",94886,"DEFENSORIA PUEBLO","CACAHUAL","CACAHUAL","GUAINÍA",34382,"",1,"INDF",33205,"2015B",26.9929357447349
233527.464968,94886000,94,"NULL",94886,"DEFENSORIA PUEBLO","CACAHUAL","CACAHUAL","GUAINÍA",34382,"",1,"INDF",33205,"2016A",28.2397712241047
233527.464968,94886000,94,"NULL",94886,"DEFENSORIA PUEBLO","CACAHUAL","CACAHUAL","GUAINÍA",34382,"",1,"INDF",33205,"2016B",25.0503409676647
233527.464968,94886000,94,"NULL",94886,"DEFENSORIA PUEBLO","CACAHUAL","CACAHUAL","GUAINÍA",34382,"",1,"INDF",33205,"2017A",26.8885863216359
233527.464968,94886000,94,"NULL",94886,"DEFENSORIA PUEBLO","CACAHUAL","CACAHUAL","GUAINÍA",34382,"",1,"INDF",33205,"2017B",25.9773452623955
233527.464968,94886000,94,"NULL",94886,"DEFENSORIA PUEBLO","CACAHUAL","CACAHUAL","GUAINÍA",34382,"",1,"INDF",33205,"2018A",27.4061607914503
285834.411871,94887001,94,"NULL",94887,"DEFENSORIA PUEBLO","VENADO ISANA","PANA PANA","GUAINÍA",11323,"",1,"INDF",11169,"2015A",25.1763196646917
285834.411871,94887001,94,"NULL",94887,"DEFENSORIA PUEBLO","VENADO ISANA","PANA PANA","GUAINÍA",11323,"",1,"INDF",11169,"2015B",25.6637084791822
285834.411871,94887001,94,"NULL",94887,"DEFENSORIA PUEBLO","VENADO ISANA","PANA PANA","GUAINÍA",11323,"",1,"INDF",11169,"2016A",26.0748171704787
285834.411871,94887001,94,"NULL",94887,"DEFENSORIA PUEBLO","VENADO ISANA","PANA PANA","GUAINÍA",11323,"",1,"INDF",11169,"2016B",25.2273658679917
285834.411871,94887001,94,"NULL",94887,"DEFENSORIA PUEBLO","VENADO ISANA","PANA PANA","GUAINÍA",11323,"",1,"INDF",11169,"2017A",25.4917103927737
285834.411871,94887001,94,"NULL",94887,"DEFENSORIA PUEBLO","VENADO ISANA","PANA PANA","GUAINÍA",11323,"",1,"INDF",11169,"2017B",25.0988411586939
285834.411871,94887001,94,"NULL",94887,"DEFENSORIA PUEBLO","VENADO ISANA","PANA PANA","GUAINÍA",11323,"",1,"INDF",11169,"2018A",26.1870690377663
852254.372846,94888001,94,"NULL",94888,"DEFENSORIA PUEBLO","MORICHAL","MORICHAL","GUAINÍA",34376,"",1,"INDF",33199,"2015A",25.4329447319207
852254.372846,94888001,94,"NULL",94888,"DEFENSORIA PUEBLO","MORICHAL","MORICHAL","GUAINÍA",34376,"",1,"INDF",33199,"2015B",25.6126002137954
852254.372846,94888001,94,"NULL",94888,"DEFENSORIA PUEBLO","MORICHAL","MORICHAL","GUAINÍA",34376,"",1,"INDF",33199,"2016A",26.1460337880651
852254.372846,94888001,94,"NULL",94888,"DEFENSORIA PUEBLO","MORICHAL","MORICHAL","GUAINÍA",34376,"",1,"INDF",33199,"2016B",24.9978105153269
852254.372846,94888001,94,"NULL",94888,"DEFENSORIA PUEBLO","MORICHAL","MORICHAL","GUAINÍA",34376,"",1,"INDF",33199,"2017A",25.4535151693452
852254.372846,94888001,94,"NULL",94888,"DEFENSORIA PUEBLO","MORICHAL","MORICHAL","GUAINÍA",34376,"",1,"INDF",33199,"2017B",24.5789226682109
852254.372846,94888001,94,"NULL",94888,"DEFENSORIA PUEBLO","MORICHAL","MORICHAL","GUAINÍA",34376,"",1,"INDF",33199,"2018A",25.8029140666717
935.965854127,86001049,86,"NULL",86001,"ESRI - OCHA","LA PEDREGOSA","MOCOA","PUTUMAYO",15797,"",1,"INDF",15605,"2015A",15.7144531808917
935.965854127,86001049,86,"NULL",86001,"ESRI - OCHA","LA PEDREGOSA","MOCOA","PUTUMAYO",15797,"",1,"INDF",15605,"2015B",18.4183171651054
935.965854127,86001049,86,"NULL",86001,"ESRI - OCHA","LA PEDREGOSA","MOCOA","PUTUMAYO",15797,"",1,"INDF",15605,"2016A",18.0631085480793
935.965854127,86001049,86,"NULL",86001,"ESRI - OCHA","LA PEDREGOSA","MOCOA","PUTUMAYO",15797,"",1,"INDF",15605,"2016B",18.2370451648993
935.965854127,86001049,86,"NULL",86001,"ESRI - OCHA","LA PEDREGOSA","MOCOA","PUTUMAYO",15797,"",1,"INDF",15605,"2017A",18.3665479477213
935.965854127,86001049,86,"NULL",86001,"ESRI - OCHA","LA PEDREGOSA","MOCOA","PUTUMAYO",15797,"",1,"INDF",15605,"2017B",18.2865293655619
935.965854127,86001049,86,"NULL",86001,"ESRI - OCHA","LA PEDREGOSA","MOCOA","PUTUMAYO",15797,"",1,"INDF",15605,"2018A",16.9910635876128
543.917036597,86219000,86,"EMPALMADO A LIMITE OFICIAL",86219,"ESRI - OCHA","SAN JUAN DE LAS COCHAS","SIBUNDOY","PUTUMAYO",15851,"",1,"INDF",15657,"2015A",14.4482195419104
543.917036597,86219000,86,"EMPALMADO A LIMITE OFICIAL",86219,"ESRI - OCHA","SAN JUAN DE LAS COCHAS","SIBUNDOY","PUTUMAYO",15851,"",1,"INDF",15657,"2015B",15.4282698064606
543.917036597,86219000,86,"EMPALMADO A LIMITE OFICIAL",86219,"ESRI - OCHA","SAN JUAN DE LAS COCHAS","SIBUNDOY","PUTUMAYO",15851,"",1,"INDF",15657,"2016A",17.3876037750627
543.917036597,86219000,86,"EMPALMADO A LIMITE OFICIAL",86219,"ESRI - OCHA","SAN JUAN DE LAS COCHAS","SIBUNDOY","PUTUMAYO",15851,"",1,"INDF",15657,"2016B",15.871965395259
543.917036597,86219000,86,"EMPALMADO A LIMITE OFICIAL",86219,"ESRI - OCHA","SAN JUAN DE LAS COCHAS","SIBUNDOY","PUTUMAYO",15851,"",1,"INDF",15657,"2017A",15.4639261289799
543.917036597,86219000,86,"EMPALMADO A LIMITE OFICIAL",86219,"ESRI - OCHA","SAN JUAN DE LAS COCHAS","SIBUNDOY","PUTUMAYO",15851,"",1,"INDF",15657,"2017B",16.5339164747171
543.917036597,86219000,86,"EMPALMADO A LIMITE OFICIAL",86219,"ESRI - OCHA","SAN JUAN DE LAS COCHAS","SIBUNDOY","PUTUMAYO",15851,"",1,"INDF",15657,"2018A",15.2541598440546
202.242252513,86219005,86,"NULL",86219,"ESRI - OCHA","PLAYA EL CARMELO","COLÓN","PUTUMAYO",15852,"",1,"INDF",15658,"2015A",11.3996529882299
202.242252513,86219005,86,"NULL",86219,"ESRI - OCHA","PLAYA EL CARMELO","COLÓN","PUTUMAYO",15852,"",1,"INDF",15658,"2015B",12.6685978532115
202.242252513,86219005,86,"NULL",86219,"ESRI - OCHA","PLAYA EL CARMELO","COLÓN","PUTUMAYO",15852,"",1,"INDF",15658,"2016A",13.885453402024
202.242252513,86219005,86,"NULL",86219,"ESRI - OCHA","PLAYA EL CARMELO","COLÓN","PUTUMAYO",15852,"",1,"INDF",15658,"2016B",13.41231873398
202.242252513,86219005,86,"NULL",86219,"ESRI - OCHA","PLAYA EL CARMELO","COLÓN","PUTUMAYO",15852,"",1,"INDF",15658,"2017A",12.5076344789538
202.242252513,86219005,86,"NULL",86219,"ESRI - OCHA","PLAYA EL CARMELO","COLÓN","PUTUMAYO",15852,"",1,"INDF",15658,"2017B",13.1221184895839
202.242252513,86219005,86,"NULL",86219,"ESRI - OCHA","PLAYA EL CARMELO","COLÓN","PUTUMAYO",15852,"",1,"INDF",15658,"2018A",9.68146211257035
2644.78639544,86320081,86,"EMPALMADO A LIMITE OFICIAL",86320,"ESRI - OCHA","LUCITAMBA","ORITO","PUTUMAYO",15859,"",1,"INDF",15665,"2015A",21.8595095211641
2644.78639544,86320081,86,"EMPALMADO A LIMITE OFICIAL",86320,"ESRI - OCHA","LUCITAMBA","ORITO","PUTUMAYO",15859,"",1,"INDF",15665,"2015B",22.3575913563715
2644.78639544,86320081,86,"EMPALMADO A LIMITE OFICIAL",86320,"ESRI - OCHA","LUCITAMBA","ORITO","PUTUMAYO",15859,"",1,"INDF",15665,"2016A",22.9051975347982
2644.78639544,86320081,86,"EMPALMADO A LIMITE OFICIAL",86320,"ESRI - OCHA","LUCITAMBA","ORITO","PUTUMAYO",15859,"",1,"INDF",15665,"2016B",22.1712049447512
2644.78639544,86320081,86,"EMPALMADO A LIMITE OFICIAL",86320,"ESRI - OCHA","LUCITAMBA","ORITO","PUTUMAYO",15859,"",1,"INDF",15665,"2017A",22.8462199072524
2644.78639544,86320081,86,"EMPALMADO A LIMITE OFICIAL",86320,"ESRI - OCHA","LUCITAMBA","ORITO","PUTUMAYO",15859,"",1,"INDF",15665,"2017B",22.8592539930201
2644.78639544,86320081,86,"EMPALMADO A LIMITE OFICIAL",86320,"ESRI - OCHA","LUCITAMBA","ORITO","PUTUMAYO",15859,"",1,"INDF",15665,"2018A",22.9529453857118
577.170059667,86568022,86,"EMPALME CON CARTAGRAFIA OFICIAL",86568,"ESRI - OCHA","LA CAUCASIA","PUERTO ASÍS","PUTUMAYO",15944,"",1,"INDF",15750,"2015A",23.9970784435848
577.170059667,86568022,86,"EMPALME CON CARTAGRAFIA OFICIAL",86568,"ESRI - OCHA","LA CAUCASIA","PUERTO ASÍS","PUTUMAYO",15944,"",1,"INDF",15750,"2015B",24.5357131908853
577.170059667,86568022,86,"EMPALME CON CARTAGRAFIA OFICIAL",86568,"ESRI - OCHA","LA CAUCASIA","PUERTO ASÍS","PUTUMAYO",15944,"",1,"INDF",15750,"2016A",26.2172696876689
577.170059667,86568022,86,"EMPALME CON CARTAGRAFIA OFICIAL",86568,"ESRI - OCHA","LA CAUCASIA","PUERTO ASÍS","PUTUMAYO",15944,"",1,"INDF",15750,"2016B",24.7594214106386
577.170059667,86568022,86,"EMPALME CON CARTAGRAFIA OFICIAL",86568,"ESRI - OCHA","LA CAUCASIA","PUERTO ASÍS","PUTUMAYO",15944,"",1,"INDF",15750,"2017A",25.1386361408634
577.170059667,86568022,86,"EMPALME CON CARTAGRAFIA OFICIAL",86568,"ESRI - OCHA","LA CAUCASIA","PUERTO ASÍS","PUTUMAYO",15944,"",1,"INDF",15750,"2017B",25.2811640708589
577.170059667,86568022,86,"EMPALME CON CARTAGRAFIA OFICIAL",86568,"ESRI - OCHA","LA CAUCASIA","PUERTO ASÍS","PUTUMAYO",15944,"",1,"INDF",15750,"2018A",25.0508003167704
151.308539983,86569050,86,"NULL",86569,"ESRI - OCHA","BRETAÑA","PUERTO CAICEDO","PUTUMAYO",16063,"",1,"INDF",15869,"2015A",22.3791929863748
151.308539983,86569050,86,"NULL",86569,"ESRI - OCHA","BRETAÑA","PUERTO CAICEDO","PUTUMAYO",16063,"",1,"INDF",15869,"2015B",24.6589900046742
151.308539983,86569050,86,"NULL",86569,"ESRI - OCHA","BRETAÑA","PUERTO CAICEDO","PUTUMAYO",16063,"",1,"INDF",15869,"2016A",26.0482138044258
151.308539983,86569050,86,"NULL",86569,"ESRI - OCHA","BRETAÑA","PUERTO CAICEDO","PUTUMAYO",16063,"",1,"INDF",15869,"2016B",24.5906541195505
151.308539983,86569050,86,"NULL",86569,"ESRI - OCHA","BRETAÑA","PUERTO CAICEDO","PUTUMAYO",16063,"",1,"INDF",15869,"2017A",25.2396754433689
151.308539983,86569050,86,"NULL",86569,"ESRI - OCHA","BRETAÑA","PUERTO CAICEDO","PUTUMAYO",16063,"",1,"INDF",15869,"2017B",25.5524579332005
151.308539983,86569050,86,"NULL",86569,"ESRI - OCHA","BRETAÑA","PUERTO CAICEDO","PUTUMAYO",16063,"",1,"INDF",15869,"2018A",25.1665426828583
24477.0352496,86571136,86,"NULL",86571,"ESRI - OCHA","PUERTO RICO MARGARITAS","PUERTO GUZMÁN","PUTUMAYO",16125,"",1,"INDF",15930,"2015A",24.013176195956
24477.0352496,86571136,86,"NULL",86571,"ESRI - OCHA","PUERTO RICO MARGARITAS","PUERTO GUZMÁN","PUTUMAYO",16125,"",1,"INDF",15930,"2015B",25.3041678091371
24477.0352496,86571136,86,"NULL",86571,"ESRI - OCHA","PUERTO RICO MARGARITAS","PUERTO GUZMÁN","PUTUMAYO",16125,"",1,"INDF",15930,"2016A",26.9656143824641
24477.0352496,86571136,86,"NULL",86571,"ESRI - OCHA","PUERTO RICO MARGARITAS","PUERTO GUZMÁN","PUTUMAYO",16125,"",1,"INDF",15930,"2016B",25.0729478767942
24477.0352496,86571136,86,"NULL",86571,"ESRI - OCHA","PUERTO RICO MARGARITAS","PUERTO GUZMÁN","PUTUMAYO",16125,"",1,"INDF",15930,"2017A",25.0831141565758
24477.0352496,86571136,86,"NULL",86571,"ESRI - OCHA","PUERTO RICO MARGARITAS","PUERTO GUZMÁN","PUTUMAYO",16125,"",1,"INDF",15930,"2017B",25.4045993283087
24477.0352496,86571136,86,"NULL",86571,"ESRI - OCHA","PUERTO RICO MARGARITAS","PUERTO GUZMÁN","PUTUMAYO",16125,"",1,"INDF",15930,"2018A",25.7115166800408
6802.22850997,86573112,86,"NULL",86573,"ESRI - OCHA","EL REFUGIO","PUERTO LEGUÍZAMO","PUTUMAYO",16265,"",1,"INDF",16070,"2015A",24.4375268815171
6802.22850997,86573112,86,"NULL",86573,"ESRI - OCHA","EL REFUGIO","PUERTO LEGUÍZAMO","PUTUMAYO",16265,"",1,"INDF",16070,"2015B",25.1792815274584
6802.22850997,86573112,86,"NULL",86573,"ESRI - OCHA","EL REFUGIO","PUERTO LEGUÍZAMO","PUTUMAYO",16265,"",1,"INDF",16070,"2016A",26.6749195146715
6802.22850997,86573112,86,"NULL",86573,"ESRI - OCHA","EL REFUGIO","PUERTO LEGUÍZAMO","PUTUMAYO",16265,"",1,"INDF",16070,"2016B",25.1752980210225
6802.22850997,86573112,86,"NULL",86573,"ESRI - OCHA","EL REFUGIO","PUERTO LEGUÍZAMO","PUTUMAYO",16265,"",1,"INDF",16070,"2017A",24.8965147814515
6802.22850997,86573112,86,"NULL",86573,"ESRI - OCHA","EL REFUGIO","PUERTO LEGUÍZAMO","PUTUMAYO",16265,"",1,"INDF",16070,"2017B",25.3370340974766
6802.22850997,86573112,86,"NULL",86573,"ESRI - OCHA","EL REFUGIO","PUERTO LEGUÍZAMO","PUTUMAYO",16265,"",1,"INDF",16070,"2018A",25.7368620498759
262.509854437,86749001,86,"NULL",86749,"ESRI - OCHA","LEANDRO AGREDA","SIBUNDOY","PUTUMAYO",16398,"",1,"INDF",16203,"2015A",11.8793201509777
262.509854437,86749001,86,"NULL",86749,"ESRI - OCHA","LEANDRO AGREDA","SIBUNDOY","PUTUMAYO",16398,"",1,"INDF",16203,"2015B",11.7321509056537
262.509854437,86749001,86,"NULL",86749,"ESRI - OCHA","LEANDRO AGREDA","SIBUNDOY","PUTUMAYO",16398,"",1,"INDF",16203,"2016A",13.4485254171456
262.509854437,86749001,86,"NULL",86749,"ESRI - OCHA","LEANDRO AGREDA","SIBUNDOY","PUTUMAYO",16398,"",1,"INDF",16203,"2016B",12.9532310716859
262.509854437,86749001,86,"NULL",86749,"ESRI - OCHA","LEANDRO AGREDA","SIBUNDOY","PUTUMAYO",16398,"",1,"INDF",16203,"2017A",12.599445820133
262.509854437,86749001,86,"NULL",86749,"ESRI - OCHA","LEANDRO AGREDA","SIBUNDOY","PUTUMAYO",16398,"",1,"INDF",16203,"2017B",12.628414692662
262.509854437,86749001,86,"NULL",86749,"ESRI - OCHA","LEANDRO AGREDA","SIBUNDOY","PUTUMAYO",16398,"",1,"INDF",16203,"2018A",10.4982478594013
5501.50860837,86755016,86,"NULL",86755,"ESRI - OCHA","BAJO POROTAL","SAN FRANCISCO","PUTUMAYO",16418,"",1,"INDF",16223,"2015A",13.155133800093
5501.50860837,86755016,86,"NULL",86755,"ESRI - OCHA","BAJO POROTAL","SAN FRANCISCO","PUTUMAYO",16418,"",1,"INDF",16223,"2015B",13.8286499996811
5501.50860837,86755016,86,"NULL",86755,"ESRI - OCHA","BAJO POROTAL","SAN FRANCISCO","PUTUMAYO",16418,"",1,"INDF",16223,"2016A",13.9295996301126
5501.50860837,86755016,86,"NULL",86755,"ESRI - OCHA","BAJO POROTAL","SAN FRANCISCO","PUTUMAYO",16418,"",1,"INDF",16223,"2016B",14.5844189427532
5501.50860837,86755016,86,"NULL",86755,"ESRI - OCHA","BAJO POROTAL","SAN FRANCISCO","PUTUMAYO",16418,"",1,"INDF",16223,"2017A",14.1778431740379
5501.50860837,86755016,86,"NULL",86755,"ESRI - OCHA","BAJO POROTAL","SAN FRANCISCO","PUTUMAYO",16418,"",1,"INDF",16223,"2017B",13.6636612226004
5501.50860837,86755016,86,"NULL",86755,"ESRI - OCHA","BAJO POROTAL","SAN FRANCISCO","PUTUMAYO",16418,"",1,"INDF",16223,"2018A",12.4836546032974
266.709776214,86757025,86,"NULL",86757,"ESRI - OCHA","RESGUARDO SAN MARCELINO 1","SAN MIGUEL","PUTUMAYO",16434,"",1,"INDF",16239,"2015A",23.7752572752549
266.709776214,86757025,86,"NULL",86757,"ESRI - OCHA","RESGUARDO SAN MARCELINO 1","SAN MIGUEL","PUTUMAYO",16434,"",1,"INDF",16239,"2015B",25.4759262181705
266.709776214,86757025,86,"NULL",86757,"ESRI - OCHA","RESGUARDO SAN MARCELINO 1","SAN MIGUEL","PUTUMAYO",16434,"",1,"INDF",16239,"2016A",25.8592984331855
266.709776214,86757025,86,"NULL",86757,"ESRI - OCHA","RESGUARDO SAN MARCELINO 1","SAN MIGUEL","PUTUMAYO",16434,"",1,"INDF",16239,"2016B",24.9100376766166
266.709776214,86757025,86,"NULL",86757,"ESRI - OCHA","RESGUARDO SAN MARCELINO 1","SAN MIGUEL","PUTUMAYO",16434,"",1,"INDF",16239,"2017A",25.4755249242999
266.709776214,86757025,86,"NULL",86757,"ESRI - OCHA","RESGUARDO SAN MARCELINO 1","SAN MIGUEL","PUTUMAYO",16434,"",1,"INDF",16239,"2017B",25.6439924167239
266.709776214,86757025,86,"NULL",86757,"ESRI - OCHA","RESGUARDO SAN MARCELINO 1","SAN MIGUEL","PUTUMAYO",16434,"",1,"INDF",16239,"2018A",24.6397171133198
132.241053262,86760014,86,"NULL",86760,"ESRI - OCHA","WILQUIPAMBA","SANTIAGO","PUTUMAYO",16494,"",1,"INDF",16299,"2015A",12.3023099669708
132.241053262,86760014,86,"NULL",86760,"ESRI - OCHA","WILQUIPAMBA","SANTIAGO","PUTUMAYO",16494,"",1,"INDF",16299,"2015B",11.5840142863963
132.241053262,86760014,86,"NULL",86760,"ESRI - OCHA","WILQUIPAMBA","SANTIAGO","PUTUMAYO",16494,"",1,"INDF",16299,"2016A",12.98679079997
132.241053262,86760014,86,"NULL",86760,"ESRI - OCHA","WILQUIPAMBA","SANTIAGO","PUTUMAYO",16494,"",1,"INDF",16299,"2016B",12.9796097658008
132.241053262,86760014,86,"NULL",86760,"ESRI - OCHA","WILQUIPAMBA","SANTIAGO","PUTUMAYO",16494,"",1,"INDF",16299,"2017A",11.7930705365298
132.241053262,86760014,86,"NULL",86760,"ESRI - OCHA","WILQUIPAMBA","SANTIAGO","PUTUMAYO",16494,"",1,"INDF",16299,"2017B",12.1654021896883
132.241053262,86760014,86,"NULL",86760,"ESRI - OCHA","WILQUIPAMBA","SANTIAGO","PUTUMAYO",16494,"",1,"INDF",16299,"2018A",10.942290831042
