YYYYMMDD, 000012, 000013, 000014, 000015, 000016, 000017, 000021, 000028, 000029, 000030, 000032, 000038, 000039, 000042, 000048, 000054, 000058, 000059, 000062, 000063, 000107, 000113, 000173, 000175, 000176, 000177, 000190, 000191, 000192, 000194, 000195, 000200, 000201, 000212, 000214, 000217, 000219, 000229, 000231, 000232, 000234, 000236, 000239, 000242, 000243, 000244, 000272, 000274, 000275, 000322, 000330, 000332, 000333, 000339, 000349, 000350, 000351, 000355, 000450, 000462, 000465, 000468, 000483, 000708, 000800, 000951, 001009, 001020, 001051, 001394, 001427, 001662, 001684, 001686, 001687, 002006, 002062, 002762, 003919, 003946, 003991, 003994, 004002, 004004, 005585, 007682
2000-01-20, 0, 0, 0, 1.4, 0, 2.1, 0, 7.4, 3.2, 0.6, 0, 0, 0, 2.7, 0, 6.5, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 8.3, 0.1, 0.4, 3.6, 4.8, 2.1, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.2, 3.9, 2, 0.8, 0.3, 1, 1, 0, 0, 0, 1.8, 0, 2.1, 6.2, 6.6, 0, 0, 2.9, 5.4, 10.5, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0.8, 5.6, 0, 0.5, 0, 0.3
2000-01-21, 0.7, 0.9, 13.2, 22.2, 10.9, 3, 0, 0, 0.7, 0, 0, 0, 0, 6, 5.4, 1.5, 19.7, 0.2, 0, 0, 4, 0.2, 0, 1, NaN, 0, 0, 0.5, 1.4, 9.2, 2.5, 0, 5.2, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 10.9, 0, 0.6, 0, 7.8, 0.1, 0, 2.3, 2, 0, 2, 1, 0, 0, 0, 0, 0, 6.1, 0.3, 0.2, 0, 2, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0.1, 0, 0, 0.4, 0, 6.7, 4.3, 0, 0
2000-01-22, 0.4, 2.8, 4.6, 6.7, 3.6, 9, 16.5, 0, 0.2, 0, 1, 5.1, 0, 1.9, 5.2, 4, 17.9, 4.7, 0, 2.8, 2.3, 0, 3, 0, NaN, 0.1, 3.2, 0.4, 4.9, 0.6, 1, 0.3, 3.7, 0, 0, 2.4, 6, 0, 0, 0, 2.4, 0, 1.2, 0, 31, 5.1, 0, 0.6, 7.9, 1, 0.1, 0.8, 0.8, 0, 1, 0, 0, 0, 0, 0.6, 0.2, 1.3, 2.3, 0.2, 0, 0.5, 0, 0.2, 2.5, 0, 0, 0.9, 24.2, 3.2, 22.3, 10.8, 0.3, 3.7, 0, 0, 1.2, 0, 14.2, 3.1, 0.1, 0
2000-01-23, 0.1, 9.5, 2.6, 5.7, 0.9, 7.1, 0, 0.1, 0.2, 0, 0.4, 1.6, 0, 0, 5.1, 0.2, 25.9, 9.7, 0.5, 5.6, 0, 0, 0, 1, NaN, 0, 0, 0.2, 0, 0, 0.6, 0, 1.1, 0, 0, 0.1, 1, 0, 0, 0, 0.4, 0, 4.2, 0, 34.7, 5, 0, 0, 2.2, 0.1, 0.4, 0.5, 0, 0, 0, 0, 0, 1.5, 0, 0.3, 5, 0.2, 0, 0.1, 0.5, 0, 0.6, 0, 1.6, 0, 1.9, 0, 1.8, 14.1, 18.7, 0, 0, 3.7, 0, 0, 1.6, 0.6, 16.5, 0, 0, 0.1
2000-01-24, 0, 0, 0, 0.3, 0, 0, 0, 0, 0.1, 1.5, 0, 0, 0, 0, 0, 0, 0, 14.5, 0.4, 2, 0.8, 1.3, 0, 4.4, 0, 0.1, 0.6, 0, 0, 0.6, 1.4, 0.6, 2.2, 0, 0, 0.3, 11.8, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 0.6, 1, 1.5, 1.3, 0, 0, 0, 0, 3.2, 0.1, 0.1, 0, 0.4, 0, 0, 8.8, 3.4, 0.4, 0.6, 0, 0, 0, 0.1, 0, 0, 0.2, 10.8, 0, 2.2, 0, 0, 0, 0.1, 0, 0, 1.1
2000-01-25, 0, 0, 0, 0, 0, 0, 0, 2.2, 3.5, 1.2, 0, 0, 0, 0.2, 0, 0.1, 0, 1.3, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 1.4, 0.8, 4.2, 0, 0, 0, 3.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0.5, 0.3, 0, 1, 0, 0, 0, 1.8, 0.2, 0, 1, 0, 2.1, 0.8, 0.7, 0.3, 4.4, 0.1, 0, 0, 0, 0, 0, 0, 0.9, 0.9, 0, 1.8, 0, 0, 0, 0, 0, 0, 0.7
2000-01-26, 0, 0, 0, 0, 0, 0, 0, 1, 0.8, 0.2, 0, 0, 0, 0.6, 0, 0.4, 0, 0, 0, 0.4, 0.2, 0, 0, 0, 0, 0, 0.3, 1.4, 0, 1.2, 3.3, 0.8, 0.4, 0, 3.6, 0, 0, 4.8, 0.2, 19, 0, 0.1, 0, 0, 0, 0, 0.4, 0, 1, 0, 0.3, 0, 1.8, 0, 1, 0, 0, 0, 0, 0, 0, 0.1, 0.2, 0.9, 0, 1.5, 1, 3.7, 7, 0, 0.2, 0, 0, 0, 0, 3.4, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, 0
2000-01-27, 0, 0, 0, 0, 0, 0, 0, 3.3, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.6, 0, 0, 0, 0, 0, 11.2, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 1, 0, 0, 0, 0, 0.1, 0, 7, 0, 4.6, 0, 6, 0.8, 1.3, 0, 12, 1, 0, 0, 0.3, 0, 0, 0.6, 0, 1.1, 0, 0.4, 0, 0, 28, 0, 0.2, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0.1, 0, 0, 3.1, 0
2000-01-28, 0, 0, 0, 0, 0, NaN, 0, 0, 2.1, 0.6, 0, 2, 0, 3.3, 0, 0.4, 0.5, 0, 0, 0, 11.3, 3.4, 0, 0, NaN, 0, 0.5, 0, 1.1, 10.7, 2.1, 7.5, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9, 0, 18.6, 0, 2.5, 1.5, 0.3, 3.8, 0.8, 0, 11, 3, 0, 0.5, 0, 2, 0, 10, 0, 0.1, 0, 0, 2.2, 4.4, 0, 1.9, 0, 0, 2.1, 0, 3.7, 3.5, 0, 0, 0, 0, 1.9, 3.9, 0, 0, 2.7, 0
2000-01-29, 0.1, 2.2, 4.9, 17.5, 1.3, 5, 0, 5.6, 6.6, 5.9, 4, 0.2, 0, 13, 0.2, 8.6, 8.6, 0, 0, 0, 4.1, 6, 0, 0, NaN, 0, 4, 8.5, 3.1, 9.7, 1.5, 1.9, 8.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 75.4, 5.7, 2.2, 0, 4.1, 0, 3.8, 6.1, 1.5, 19.4, 9, 2, 1, 0, 0, 11.9, 6, 8, 12.7, 8.7, 0, 0, 2.6, 1.9, 13, 0, 16.4, 9.5, 4.9, 0, 4.8, 24.5, 0, 4.9, 0, 0, 12.9, 6.5, 27.1, 11.1, 13.1, 7.6
2000-01-30, 2.4, 14.2, 14.4, 35.9, 7.6, 6.1, 0, 1.5, 3.7, 18.5, 0.2, 0, 0, 3.9, 2.2, 4.3, 15.7, 1, 0, 0.9, 10.9, 4.2, 0, 0, 0, 0, 5.3, 5.2, 0.7, 20.2, 7.1, 3.2, 4.1, 0, 0, 4.8, 0, 0, 0, 0, 0, 0, 0.2, 0, 68.9, 6.3, 20, 0, 7.9, 0, 0.2, 1.5, 5.8, 6.9, 12, 1, 1, 0.3, 0, 5, 0.3, 4.6, 2.9, 3.5, 0.2, 1.2, 5.3, 5.3, 6.9, 0, 1.7, 9.5, 0, 0, 0, 13.8, 0, 1.3, 0, 0, 1, 7.5, 23.1, 5.6, 0, 4
2000-01-31, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 2, 0.4, 0, 0, 0.2, 0, 1.5, 0, 0, 0, 1.5, 3.9, 3.4, 0, 0, 0, 0, 1.2, 0.2, 0, 0.7, 2.9, 9.8, 9, 1, 25.5, 1, 0, 0.4, 0, 0, 0, 0, 0, 0, 0.2, 0, 36, 0.2, 4.1, 0, 0.1, 8.1, 7.9, 0.1, 3, 1, 2, 0, 0, 0.1, 0.9, 3, 5.8, 0, 0, 0.2, 0, 10.7, 4.4, 12, 3.4, 0, 0, 0, 0, 26.2, 0, 0, 0.3, 0, 0.6, 2.3, 0, 2, 0, 0.4
2000-02-01, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 2.5, 0.2, 1, 0.2, 1.6, 0, 1.3, 0, 0, 0, 0, 8, 1.4, 0, 0, 0, 0, 0, 2.1, 3.2, 12.5, 5.9, 0, 2.4, 18, 0, 0, 0, 10.2, 0, 1.8, 0.1, 0.3, 0, 0, 0, 0, 3.6, 14.6, 4.1, 6.1, 0.2, 7.1, 2.8, 0.1, 5, 9, 1, 0, 0, 7.2, 1.5, 2.5, 0.1, 0.7, 0, 0, 0, 0.1, 8.4, 3.9, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
2000-02-02, 0, 2.5, 2.1, 8, 0.2, 3.8, 0, 2, 0.1, 1.9, 7.8, 3, 2.4, 2.6, 7.7, 4.4, 21.9, 0, 0, 0, 2, 1.1, 0.8, 0, NaN, 0.1, 0.3, 0.8, 0, 5.6, 3.5, 6.7, 7.8, 1.3, 0, 0, 0, 0.1, 0, 4.2, 9.7, 0, 9.9, 0, 31.1, 13.3, 1.2, 0, 2.5, 0.1, 0, 0, 3, 0, 1, 0, 0, 5, 0, 0.4, 4, 0, 2.8, 2.8, 3.8, 0, 5.1, 1.9, 11.9, 1.9, 0, 2.6, 2.7, 7.5, 5.6, 9, 0, 2.7, 0, 0, 0.5, 0, 6.4, 0, 0.2, 0
2000-02-03, 0, 0, 1.6, 10.4, 2.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0.7, 5.8, 2.6, 0, 0, 2.1, 0.1, 0, 0, NaN, 0, 0, 1.5, 0, 4.7, 1.7, 5.8, 2.7, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 9.6, 0.4, 1, 0, 0, 0, 2, 0, 2, 6, 0, 4.6, 1.6, 0, 0, 0, 0.4, 0, 3.8, 0.2, 6.3, 8.7, 10, 0, 1.4, 0, 0, 0.6, 0.2, 6.2, 1, 0, 0, 0, 0.1, 0, 0.2, 1.5, 0.3, 0
